poi_id,distance_to_building,match_type,confidence,names_left,basic_category,building_id_right
7e3151f0-4110-4620-8d7d-241996c33ae8,0.48249829803683997,nearest,high,"{'common': None, 'primary': 'Comsearch', 'rules': None}",telecommunications_service,89851e69-12e3-4d2a-a3b2-f505378df113
b3b6ce9c-ecb1-451a-a109-5b388b7ce032,0.4904123487082684,nearest,high,"{'common': None, 'primary': 'Chase Bank', 'rules': None}",bank_or_credit_union,e6e34868-72ba-4e66-b1ca-8385d928f787
7eb77fc5-5854-43ce-801e-79905d883550,0.4920516294653694,nearest,high,"{'common': None, 'primary': 'Yoga Pearl', 'rules': None}",fitness_studio,05176007-c214-4563-a113-8111f3189c9a
70ec5632-0e55-40c1-aa25-6f2f8f1e47a8,0.4949132034424979,nearest,high,"{'common': None, 'primary': 'MidFirst Bank', 'rules': None}",bank_or_credit_union,a6199265-7513-48d2-a89b-a4e7ecf39985
1d2b073c-f569-4220-b475-3840b66afad5,0.4949132034424979,nearest,high,"{'common': None, 'primary': 'Boom Properties', 'rules': None}",real_estate_service,a6199265-7513-48d2-a89b-a4e7ecf39985
efa1b6a9-3434-425b-8031-50354f732fd4,0.495578510315346,nearest,high,"{'common': None, 'primary': 'Goodacre & Company', 'rules': None}",real_estate_service,4961fa1a-af5b-498f-b07e-2a034465817f
ac5cfc66-e91e-43fa-8a10-c2a59acee181,0.5050689937289926,nearest,high,"{'common': None, 'primary': 'Boulder Eyebrow Threading', 'rules': None}",personal_or_beauty_service,7575e6f4-c0d9-48cd-9735-67f1005fe1ba
d55d8648-155d-46bd-81f4-f5dc0351a2c8,0.5151207508309702,nearest,high,"{'common': None, 'primary': 'The Bradley Boulder Inn', 'rules': None}",hotel,bca09434-db8d-45ff-8036-2a6596094791
0bb95cfd-40ff-4ede-8e7d-ee848993c6fd,0.5215107046331586,nearest,high,"{'common': None, 'primary': 'Flex Gym Share', 'rules': None}",gym,35084252-373f-40cb-b70d-b1efbbda4271
1df5e88a-c15d-4095-872c-191ee7af59a6,0.5262679991487463,nearest,high,"{'common': None, 'primary': 'New Vista High School', 'rules': None}",high_school,79f7a369-d4c9-439e-9eac-7396d2e8b354
b3a996f6-f2e3-4b4b-9a36-06c2bf91e528,0.5298999596130132,nearest,high,"{'common': None, 'primary': 'Adventure Wellness', 'rules': None}",complementary_and_alternative_medicine,a43ba67f-bec7-4d99-83d5-fd7087c63315
1d60de1a-800b-46bc-8d64-38bdc4b7e3bb,0.5493845543320428,nearest,high,"{'common': None, 'primary': 'Duggan Chiropractic', 'rules': None}",complementary_and_alternative_medicine,760b4458-2a88-4b18-b7fb-5b460018de24
b045bbcd-e83d-4bf1-888f-fe9f6d09b901,0.5656507108112253,nearest,high,"{'common': None, 'primary': 'The Bar Method', 'rules': None}",fitness_studio,fb7b5411-551f-4df4-a279-a4ee9d254c6d
