poi_id,basic_category,eligibility
07e7d4d2-f0ed-44a7-864b-85a623466303,dental_clinic,building_based
7f0de61a-1782-4bdb-942b-64aa426d5f86,historic_site,uncertain
4230c3dd-78a0-49f6-88fa-64392b454bd6,lodging,uncertain
dafb7985-3088-4bd0-94ec-af56c63b8d90,rental_service,uncertain
ec5e4f12-0499-48c0-8325-17774d8717e2,attorney_or_law_firm,building_based
04c5887e-cc53-4ec8-b0bf-392bcc7879b1,restaurant,building_based
36733d92-0331-4b09-9bf8-3de8a4ebd4ae,surgery,uncertain
b362f4e6-5d9c-4389-91b7-d3e9b764c574,real_estate_service,building_based
06f6cec1-311a-4dde-b17b-3d9720a6a780,professional_service,building_based
e1274824-9838-4ccb-a2c5-3bec42cffaf6,hotel,building_based
5a7aec47-2008-4c6f-8375-6f23dd6d39e5,professional_service,building_based
816943a5-8a15-4b6d-9578-86c26cfa30cc,attorney_or_law_firm,building_based
3eca6d15-3341-47e5-b49a-8656c24f2ff5,restaurant,building_based
42cab5ef-48e2-4cb0-b699-280502b726b0,physical_medicine_and_rehabilitation,uncertain
7da9def9-cd8e-4aaa-a479-0b2596d31de7,personal_or_beauty_service,building_based
c9a8da0e-70e1-4ae1-827c-7a10893941da,professional_service,building_based
cb70403d-27d1-4dee-8b28-901f56733c7e,sport_or_fitness_facility,uncertain
66c4dc3a-706e-42ae-a76a-6d55e306849f,physical_medicine_and_rehabilitation,uncertain
0ce732a0-d060-40bd-bd92-e6fd3b61b474,financial_service,building_based
489d72eb-1f67-44e5-8cbf-114d6524a249,,uncertain
50a726e2-cfbe-4b4d-9529-9f6d969fc18d,printing_service,uncertain
00107062-812b-4537-a321-e95ef6303653,tutoring_service,uncertain
32e9d3da-0f77-447d-8400-d471657ae28b,gym,building_based
7c7f86e8-66ef-400c-989f-05369ce1fe31,atm,uncertain
ad6cca4c-e2d1-4e18-89b9-25d52fc24976,real_estate_service,building_based
ae5b659e-18a3-4844-b1d8-33f55c4753b8,b2b_service,uncertain
e51c0ec5-1f40-4c9b-9e93-e409adb5360a,real_estate_service,building_based
31848659-4e02-4411-a80d-e56b9afaf4c1,smoothie_juice_bar,uncertain
83079288-1499-4c1e-9a93-37f1e638af8f,,uncertain
5ee814de-f789-48bf-be6f-0ae29bdf14ce,wellness_service,building_based
5dbf9c1c-14e6-4884-b72e-d3edd40638fa,real_estate_service,building_based
fc4066d6-ac76-4608-a23f-311f42e900a9,real_estate_service,building_based
5d7cbd27-f6d9-4898-a533-5e49d97a693f,real_estate_service,building_based
84d979ab-7bbc-4a39-b381-b9e8e876f93f,primary_care_or_general_clinic,uncertain
34ceb766-066b-4212-b92a-8b372ed3dad8,real_estate_service,building_based
4b8e0caf-84e4-482d-92a3-0abc7949cc01,real_estate_service,building_based
06042b6b-4467-4c55-aecc-ab3c6fc787e0,real_estate_service,building_based
f7eaaed2-cce5-484a-9c17-3327a9f40dd7,home_service,building_based
e8f7af4f-bd4f-4d37-bbc4-8af61f7aeb09,financial_service,building_based
ebd05b7b-6fdd-4029-8bca-592301ccd71a,real_estate_service,building_based
d36da633-6790-4533-b84f-f7598383eab7,real_estate_service,building_based
8c464351-8fdc-445c-a47b-f2dc66728462,technical_service,building_based
c18bc44f-c0c4-40ab-99df-689df8217d0f,personal_or_beauty_service,building_based
a96b385d-5f87-456d-8415-6c6d346eb46f,real_estate_service,building_based
8155d939-8bca-420c-8507-a10a8b8e0d85,real_estate_service,building_based
bb049f6a-d797-4999-97fe-549a3c092666,real_estate_service,building_based
b51baff9-80b9-46be-ad32-99a708daa8dd,real_estate_service,building_based
6a222c82-3bb2-4f8e-8ccf-7d595efb3ef2,real_estate_service,building_based
87e06e8a-b6be-4f01-bb26-0b910bf8644d,real_estate_service,building_based
c548d44f-8b01-46df-a1ff-6bc06fa83eff,real_estate_service,building_based
71cdefbe-6043-456d-9cc8-9bfb93b5c318,diagnostics_imaging_or_lab_service,uncertain
d821fb5f-69f0-4216-9f11-530bbc1d581d,financial_service,building_based
e610850e-b55a-4897-87af-72f7523181ce,real_estate_service,building_based
ba4c8f4c-02b7-4b4a-b87f-b641fbda03d5,real_estate_service,building_based
76e9063f-aa71-4a8d-8149-d65ccc5ffcc2,real_estate_service,building_based
6f78fe26-1766-4276-991d-faed7db56ff0,real_estate_service,building_based
add57a7d-aa2f-4386-9657-5db87ff61ea0,real_estate_service,building_based
f4121941-b60f-42e5-b7f7-2f9655489b09,real_estate_service,building_based
ac22edfa-d42d-4ca0-b3a9-8211dcf01e7e,real_estate_service,building_based
0413c87f-4e6c-4218-82a8-7a96964dff52,real_estate_service,building_based
591d728d-e571-4e20-b9af-2d259de197de,travel_service,uncertain
7eb9d987-fb42-496a-9e1a-dd07eb9628ad,real_estate_service,building_based
1ed87fbb-aa48-43db-9f25-d1165a38e845,financial_service,building_based
697ac4cb-cad7-424e-ac43-df91b0796190,sporting_goods_store,building_based
96b0f464-d121-4468-a5ba-fad0503b94b5,animal_and_pet_store,uncertain
2f1af78f-a4f9-4fd8-aadd-e0004f0b7616,real_estate_service,building_based
21195deb-f2d3-4196-979c-d4c9818bace9,real_estate_service,building_based
a28a0f8e-72fb-4297-8c73-9023215cd6ea,sporting_goods_store,building_based
d1787ca8-9ca5-41ea-b0dd-93969482a18f,,uncertain
4864ade5-60b9-43b3-9918-c3a456d3bdb3,sporting_goods_store,building_based
6dffb527-60f0-4d70-9916-bd2f7b440fe7,real_estate_service,building_based
41041bf9-c217-4be4-a18e-440a8aa1af33,financial_service,building_based
b045bbcd-e83d-4bf1-888f-fe9f6d09b901,fitness_studio,building_based
b34a158e-b79f-44c6-80c1-78987d6dce58,,uncertain
db00c74c-8f7b-4c34-81ee-c8561cfde22c,social_or_community_service,building_based
2424b82d-a3ea-42b3-92db-11fd311c9e0f,media_service,building_based
b9da89dc-2d4a-4593-a9c3-47aec70ebd87,social_or_community_service,building_based
712937a0-43ef-437e-8f27-212fa2cb85f5,financial_service,building_based
47e54f53-58d8-44fe-9979-7c81915db855,financial_service,building_based
e6cfc6b0-0e0a-4ba2-b825-5f3654bf9085,financial_service,building_based
8b2a3f13-9e26-4ac6-ba09-fafea520ad44,financial_service,building_based
bec8f66f-a3dc-4dd8-a79a-377ad2459396,outpatient_care_facility,building_based
5292ba16-2aee-4368-bcf3-941314dcc22a,financial_service,building_based
fda8a3e8-026d-4170-9d51-4b11a9b5fb7e,financial_service,building_based
4d8feb24-bad7-402f-be69-d6ef7ab8658c,real_estate_service,building_based
82f4e1dd-c495-45ad-9ad4-9ba66feed05e,condominium,uncertain
90651fd3-4177-43c8-8bb6-0713aae6af4c,financial_service,building_based
d7f8c85b-ace2-4d6e-8289-a7d9b2eff511,educational_service,uncertain
21d26141-ee5b-45cd-8463-a091799e3ed5,,uncertain
5cf7a826-4206-4709-9d93-6ccd0d7f1bec,wellness_service,building_based
9c6cbd81-146a-43f7-a6a7-019203665714,professional_service,building_based
7bd50559-4ecd-4c20-b581-6da95f0b236a,legal_service,uncertain
44133e52-c5d7-44e5-9de6-8d20778aa4fb,complementary_and_alternative_medicine,building_based
fa13c4f7-3381-4459-962d-97cdd0126407,attorney_or_law_firm,building_based
66b52083-3bd6-441e-8244-857b52a4e56a,non_alcoholic_beverage_venue,uncertain
85df6a94-1acb-4560-b4c8-d262379451a1,condominium,uncertain
ef280807-35ae-4c2c-86f8-21700331782b,real_estate_service,building_based
dfeeb6eb-9b95-4db7-87c8-4e2022e9807d,personal_or_beauty_service,building_based
9c315a79-a4b5-49cf-b4ef-1cc32bc0e611,senior_living_facility,uncertain
c13ae2bf-6ade-4375-993d-ca66b319060d,complementary_and_alternative_medicine,building_based
6c00abe4-822a-49ce-85db-213a2068345b,financial_service,building_based
517d30a6-4bae-44b9-921a-04689c479b19,sporting_goods_store,building_based
ca74f476-ca60-4a91-afdc-d379f954007c,fashion_and_apparel_store,building_based
359d158b-da88-47e1-a0eb-391dc431dc97,real_estate_service,building_based
fb9c6f63-450e-47b7-9a7f-86930c542d3b,real_estate_service,building_based
d6b53b95-049c-4519-b411-367ba2c1b7e7,real_estate_service,building_based
50477aff-39d8-4b0a-bd4e-d592c01be427,real_estate_service,building_based
fd13e4b3-a972-443a-bee1-7889913c137b,real_estate_service,building_based
3120363b-7b8a-4f0c-bd5f-9c862fbb6cfd,real_estate_service,building_based
7e3719e6-ea90-4d61-ad63-c8f9d654ade8,real_estate_service,building_based
d390c273-b37f-412f-bcd8-f62e903a2e08,real_estate_service,building_based
5cbe985c-e72f-4273-a6f8-da435dc4efb7,home_service,building_based
a01cb1a2-c043-4190-ac8b-ada0d1d15d83,personal_or_beauty_service,building_based
691c012d-5f22-4b52-a78f-dfbfec192b0d,personal_or_beauty_service,building_based
ab39373e-f87c-4517-bc64-25c8d7ba7dfd,personal_or_beauty_service,building_based
15994654-49bd-4cee-a82d-bbce933d09b6,sport_or_fitness_facility,uncertain
811b773b-1835-4054-8a3f-37e4118d986a,design_service,building_based
93327a11-504a-466b-b8c3-eef62886ba3e,real_estate_service,building_based
7a922087-0480-4c2b-9df7-05b513576f16,fire_station,uncertain
fb5cfe4f-27d1-4479-a884-0828f5a917ed,real_estate_service,building_based
611cae60-5f4f-460e-892f-757b681d0b1b,real_estate_service,building_based
f3fe5df9-d331-4437-9cf1-747432c0e887,real_estate_service,building_based
61a85988-239a-465b-8a04-fb027b8bccdf,real_estate_service,building_based
77041197-aa66-46f1-b5cd-d1117665f05b,real_estate_service,building_based
278131f2-b357-496d-910d-cad2a0829365,real_estate_service,building_based
8c82e33a-2c82-4b64-8032-ba74899f2b32,real_estate_service,building_based
165b113c-a9c8-4327-9726-d5f369860365,real_estate_service,building_based
14e12a6b-df53-4865-a2ce-1671b84d8cf9,real_estate_service,building_based
8606b363-4ffb-4160-bfad-f4c41396b175,real_estate_service,building_based
375c0761-463d-4271-8679-f261d8152e97,real_estate_service,building_based
b8d44b11-46df-444c-9e46-5c47b36c9b0b,real_estate_service,building_based
ed579091-451c-44e1-973b-f857f2dd33d4,real_estate_service,building_based
d5985ba8-866b-4a6c-9e75-87292f7a32cd,real_estate_service,building_based
f24c9054-1c50-43c7-9329-737e1096fab5,real_estate_service,building_based
f8cf4381-39bb-425b-86db-1d97be099c41,arts_crafts_and_hobby_store,uncertain
cce67e33-be25-4643-b89a-32ce5acdd03f,fashion_and_apparel_store,building_based
005ef4b2-2206-4c3d-a8cd-4a9f2b703ea7,sport_team,uncertain
bc848864-a31b-485a-8a54-29d00da0e5a5,primary_care_or_general_clinic,uncertain
0fa42ef6-9957-4565-8f73-4e5d3921ef29,wellness_service,building_based
f1b50c91-9450-474b-b5cc-36e5d19c426e,home_service,building_based
3064f7b3-3219-46aa-9dd5-e5d575286dca,,uncertain
2da44c1c-bb50-4e31-9ab3-bbdb6aee7339,art_gallery,building_based
7f38d5a0-3a79-414f-9772-e8e6e64042b0,home_service,building_based
eb018cd4-0af6-44d6-acca-42d55dc85f89,hardware_home_and_garden_store,building_based
05bc95e0-caf4-4e5c-85c2-85b2f79a9447,fashion_and_apparel_store,building_based
265f42da-601d-44ac-9efc-09f405f6b05f,real_estate_service,building_based
e7b75388-4304-44ff-b491-31d80855ecd2,real_estate_service,building_based
e0e5bed4-57fb-4ca8-aea3-46e8fa29651b,real_estate_service,building_based
9590ab89-8220-409e-9b73-e9338637619a,real_estate_service,building_based
aea4aae2-94ae-4ec4-91d7-1f26c7e80536,real_estate_service,building_based
1f53ce69-7410-4ca8-80f5-e1342aae7b81,real_estate_service,building_based
246a98aa-632d-4c0e-bd09-ebd3fd11edb3,historic_site,uncertain
fd7f8397-e648-44a0-9820-634b563b22f1,real_estate_service,building_based
62111145-3851-49ec-9b19-844a7c233638,real_estate_service,building_based
0e87ce64-7c59-4817-ad65-eb4d47e16b30,real_estate_service,building_based
cb161600-cd32-4826-b77d-ed7f8cd5dfcb,real_estate_service,building_based
2da932fc-29d3-45be-aaf9-01b6e79e9ab5,real_estate_service,building_based
cc3d1073-42b5-4968-9da9-6ba03ea5c880,home_service,building_based
b7d2fe3d-3606-4434-8f83-0e6ae8202c44,atm,uncertain
c9b96bba-c653-4bf1-b144-be57cb751030,bank_or_credit_union,building_based
d3132f25-15b4-4698-ad56-c290b5940acc,physical_medicine_and_rehabilitation,uncertain
7590f733-a784-4382-a7f3-00bd03f85f36,home_service,building_based
a72be1a6-7368-4864-8f76-8abf5f7934dc,outpatient_care_facility,building_based
c79d8b78-1b0d-4ca4-a1fc-906687742e16,event_or_party_service,uncertain
dcb33dbd-ae5c-49af-b07f-d52bd763af65,professional_service,building_based
171afe60-220b-4713-8103-ad40c2fc83ca,casual_eatery,building_based
93fcc6a1-cfcc-4d05-a9cf-1cb27253410e,financial_service,building_based
edf0bb4a-3868-4885-a645-3900ea110051,behavioral_or_mental_health_clinic,building_based
49fd4d24-1f7e-4260-bf8d-cb7e3775b5c3,attorney_or_law_firm,building_based
49b7eb4a-8b75-48cd-b3af-14dc8da4e36b,real_estate_service,building_based
7635fca3-0fb2-49d6-ac00-e8bb5b8282a1,real_estate_service,building_based
26758b3f-e693-4a08-8fc0-61fff9c6207e,real_estate_service,building_based
afb45d44-d598-4674-9a1a-f6b49511ad3d,real_estate_service,building_based
56269bf5-ca24-4ba0-9e11-014d43bc6394,sport_or_recreation_club,uncertain
854ba0db-b4e7-49f7-9355-81d6e0af57c4,fitness_studio,building_based
0f2c2e10-1fd2-481e-88a9-21c0064374ca,design_service,building_based
78f39051-8165-4f77-a317-ac245acc7f6f,corporate_or_business_office,building_based
bf8ac827-e976-4d99-829b-66af888c2d2d,financial_service,building_based
7464f3d7-9493-44cf-bd27-be280d51022d,fast_food_restaurant,building_based
8dc9b578-4d9a-48f8-8cc2-7303976b4b89,restaurant,building_based
18685743-cbc4-4d36-a7d6-d726009495fc,b2b_office_and_professional_service,uncertain
89aea41b-97f4-4f4d-93f2-53d6be16f45a,professional_service,building_based
34716b7f-dff4-4feb-84c4-e1435d50f756,,uncertain
54e4eb85-4c3b-4a12-81e3-49b08bffe4cb,restaurant,building_based
22566f99-412d-4174-823d-e5101ac06f1a,restaurant,building_based
4d3c4e4a-24dc-4dda-9a54-644ca5d4b3bb,sporting_goods_store,building_based
8024d053-0dc3-4d73-954b-6afbafdc48b4,arts_crafts_and_hobby_store,uncertain
13598f63-a2ad-40ca-a35c-bb5872681552,arts_crafts_and_hobby_store,uncertain
bb3b7c00-f057-4078-8050-33c889e54ed7,social_or_community_service,building_based
3532c4a9-dc67-44fe-b2ed-f856673413e6,government_office,building_based
6f010272-b77f-4200-868d-e8b2a94393c6,,uncertain
ae2b47e8-4cd7-42d3-a808-cac45b3dfcce,home_service,building_based
b1b9757b-7635-4819-8e52-a93beabc461f,professional_service,building_based
b789ffbf-03e6-40c3-a320-a7df20ad3d2f,hardware_home_and_garden_store,building_based
4fb7fb14-98f8-40b9-9d8f-ab15844c0b40,gym,building_based
1b813a12-667f-4148-98ac-8b096b1e9607,restaurant,building_based
7fa7d1a5-f853-421a-95e0-575093b811a1,art_gallery,building_based
e35c1966-8758-4b2f-847e-0bc4c76d8647,behavioral_or_mental_health_clinic,building_based
581543da-78a2-4aa7-99dc-481caed9db03,behavioral_or_mental_health_clinic,building_based
2948e8ae-5543-4727-83e8-23afa174b8f6,behavioral_or_mental_health_clinic,building_based
a5a2dbf1-c327-4e26-bf91-6e0426fbcd6a,professional_service,building_based
19ce4c84-be3a-4dcd-b8e9-d97764720121,legal_service,uncertain
44429538-ee44-4c16-995e-309c037a2265,financial_service,building_based
98534398-af02-450b-b416-335c0265eb1c,physical_medicine_and_rehabilitation,uncertain
4606637c-ca2e-441c-b525-f053bc3a9141,complementary_and_alternative_medicine,building_based
96d3330d-fb40-42ac-8339-a380a97950f9,bank_or_credit_union,building_based
0ab58b35-733e-4906-bd61-3c47b016b3be,professional_service,building_based
a5b84ee6-24e7-4e7f-9c20-b257d43dd057,behavioral_or_mental_health_clinic,building_based
603b9b11-cf2e-4a81-8f74-28820b43c74e,design_service,building_based
10b5dc64-3b3e-48a7-b60a-92b65cdb3928,behavioral_or_mental_health_clinic,building_based
f048f353-501e-42d2-aa1e-63111222fb01,social_or_community_service,building_based
61606691-1628-4c50-89d0-536b2982bcc9,behavioral_or_mental_health_clinic,building_based
067f52d9-457f-4e96-95d4-c58b12e3c610,vehicle_service,uncertain
ca64bf0e-222d-42ea-b8ef-05c1db04c66c,b2b_transportation_and_storage_service,uncertain
3425e902-4a94-421c-ba87-cc501481803e,complementary_and_alternative_medicine,building_based
ccbd995f-e830-4834-b86e-cc69d264998c,dental_clinic,building_based
c2071262-db4b-4f49-b335-09c3d795f63b,,uncertain
02d5ce29-c5f3-4c73-92b8-f5375b73de08,professional_service,building_based
2006bd7a-05ac-4a11-8fa9-d5ea534fe0a5,corporate_or_business_office,building_based
04ae2fef-da74-457b-bec5-074ce4f800da,personal_or_beauty_service,building_based
d991e167-f9d1-4d70-8c27-42ad53dfe8b7,behavioral_or_mental_health_clinic,building_based
dfcc015a-ff4e-458e-93d0-2c6d8bd6d61c,specialized_health_care,building_based
85c11d5d-ef85-4fe2-bf87-4c29eca276f2,dental_clinic,building_based
3fb50ba4-40d1-4285-a0f3-54d9d2e64ef0,primary_care_or_general_clinic,uncertain
3ee4d514-8394-4aa1-918b-62c0d6b4a517,complementary_and_alternative_medicine,building_based
c68a278c-db33-4f09-a40d-c490be88fbc1,specialty_school,uncertain
e65976f3-0043-4eb6-9bdb-24bebe0f83e9,real_estate_service,building_based
94a95a70-4d73-4bc2-b3f4-a352509350d6,,uncertain
001c36b6-0c59-46aa-9118-6d27a156895d,rental_service,uncertain
4217ea0a-fe40-4874-985c-cf585c98eb0b,financial_service,building_based
5ddffc92-2969-469e-a93d-ccfce5d9ca7c,convenience_store,building_based
cd2f6c70-0ee8-4b08-a5ac-095d177dfbc1,automotive_service,uncertain
155a3854-cb7c-4a12-a3bd-f17232157c5c,,uncertain
9d1910f8-700c-40c5-ae7c-2a816370f796,atm,uncertain
a6bcad90-343e-41b3-88e8-372ab3f2a5e2,convenience_store,building_based
d08603d2-9922-47b1-b8a4-9257b7f14b3f,storage_facility,uncertain
d7823788-d3b1-4db5-b703-dda81ed2e9e8,community_center,uncertain
6d3642b2-e6bd-4d7e-9a6e-83432c19b25d,bank_or_credit_union,building_based
6b8550da-1fb9-45ff-af26-48426558344e,art_gallery,building_based
b6998ff3-ce11-421f-a8d7-74d36e1080ea,historic_site,uncertain
1da154a8-25b5-4113-85a4-0d454709be4f,theatre_venue,uncertain
c65ad180-aaf4-4120-89f2-31e957ed26a7,casual_eatery,building_based
0b4e9151-bf8b-4001-8875-2a454581b510,movie_theater,building_based
c353e13f-efb2-494b-84ad-8385294663b1,restaurant,building_based
3bcd383f-5b95-4868-8123-443dab80f928,sport_or_fitness_facility,uncertain
56f0223d-d6f2-4b5d-8432-4f9e75a46d1a,restaurant,building_based
c73b7685-9dac-40ca-ba92-f9f191498633,fashion_and_apparel_store,building_based
57b508ac-ecea-4fe1-906c-ba20162622fe,vehicle_dealer,uncertain
94e2af41-552d-4044-938a-1b3ede1d30f2,second_hand_store,uncertain
03d793f5-c883-4c1a-97a2-0ab57df721b9,automotive_service,uncertain
cdc973c5-04f5-458f-b0a4-764c33251acf,second_hand_store,uncertain
04b276dc-ced9-42e9-bdec-9f6d77315a7a,automotive_service,uncertain
64d0b5a3-0115-4e13-b262-0bc98ce9143a,automotive_service,uncertain
7d4e8dea-bfa3-4436-8c38-8031fe4fe314,food_and_beverage_store,building_based
1d67d145-e5b5-4d94-b51a-e7b9eef1878f,restaurant,building_based
f73bc7bd-4e00-4470-a06c-70e494fe8c41,casual_eatery,building_based
1c1e8d02-81bb-4e6c-917e-4266f2660881,restaurant,building_based
edf3a721-5956-48d4-8bc4-230dc0241251,fitness_studio,building_based
d361653f-521b-4af1-8e1c-67528be15e47,,uncertain
f51797cb-ff1a-4ded-8481-a120baeb2efd,dental_clinic,building_based
c39fd243-5c88-4e63-bff5-37ff28306f67,specialized_health_care,building_based
cf491840-ef43-422f-9095-ca365e9d0028,surgery,uncertain
843545aa-d32f-4b7b-9ae9-f88ce2f02323,dental_clinic,building_based
cd3196ba-2b43-4372-9034-d985e566d2ae,dental_clinic,building_based
12999796-dc6e-4dd6-a901-f497e747b156,complementary_and_alternative_medicine,building_based
e8bc9519-a31b-425a-9b24-dc56208b5d82,personal_or_beauty_service,building_based
381c2058-f4f1-45cc-b648-9db90fafcf1c,legal_service,uncertain
fc8cadaf-491b-45a3-8933-7186a03246f0,primary_care_or_general_clinic,uncertain
76274ad2-7400-4f7b-8185-b44ef42cfd4a,complementary_and_alternative_medicine,building_based
a14a46d8-0e33-46f8-89e0-a2953db1cd15,specialized_health_care,building_based
4bcfa84b-788c-4ee0-9bb3-60ea807a3405,automotive_service,uncertain
83bec3f9-d460-40a8-9e7a-396992860ced,dental_clinic,building_based
b5c39648-4184-425e-905e-f1263a09b9ab,media_service,building_based
f48984c3-f762-4cfe-ac4e-1856367fb4d6,electronics_store,uncertain
87d7a2dd-ee40-4107-892c-1de18e47da0a,professional_service,building_based
c99c08b8-0079-45f4-a5e2-412302dbd7f4,restaurant,building_based
23d285ca-eb35-4c55-a536-01c914f8c475,medical_service,uncertain
93ae7de1-f1b5-4993-bd97-91808fc5cf3d,gas_station,site_based
52b91e50-4bc8-4953-a81e-04952d32d821,outpatient_care_facility,building_based
9871e1f6-59b9-4ec6-ab55-3f558ec633c5,specialized_health_care,building_based
901b74a8-feb8-4eb9-a3fe-ca4294cb06f1,home_service,building_based
113e2e39-7dcd-4259-b830-43e538b2adf7,hardware_home_and_garden_store,building_based
6e5ed17b-35dc-4f6c-b000-15e9a058bca6,travel_service,uncertain
46055790-65fa-4c48-a95a-3e1bc9d79177,behavioral_or_mental_health_clinic,building_based
d6d3e812-a706-45a9-bb1c-09f811b0294d,complementary_and_alternative_medicine,building_based
62b00b7f-b340-431d-a385-96999720b822,behavioral_or_mental_health_clinic,building_based
bb732db7-de2b-4765-8913-9a2e514193bd,wellness_service,building_based
9288a1a5-9e55-4ecb-9604-c4549aee6204,complementary_and_alternative_medicine,building_based
27aab27a-bcb1-436c-96a2-43a380867315,complementary_and_alternative_medicine,building_based
050d4121-d4f4-4602-b2e1-59e34c2e6424,gym,building_based
c85b3f3d-5972-44be-aeb0-d8d9f090cecb,restaurant,building_based
806c0d6c-7d81-425a-971e-e848e1fdc447,complementary_and_alternative_medicine,building_based
7f8a9b6e-ea75-40e4-bc56-e309e1de2029,personal_or_beauty_service,building_based
896eff6e-c9ba-46da-8a56-1180ff06860f,,uncertain
4ae4868b-69fc-40b6-87ac-7a90b2c39b42,real_estate_service,building_based
92c7180c-ba4c-45dc-8525-a2300c3ae0d1,,uncertain
43bb656f-36ea-4985-9374-0d81c553f1fc,wellness_service,building_based
a2739320-cfe6-4a73-846b-1ee58e0681f4,wellness_service,building_based
5cac04d0-212b-4195-9b4c-ba5f8897badf,financial_service,building_based
c5650f98-f77e-40fa-a675-752946ec9951,,uncertain
7d71dcd2-0037-462d-886a-7f985c072042,behavioral_or_mental_health_clinic,building_based
cdfe73a8-1063-4ba8-b5c3-0d9df7845285,christian_place_of_worship,uncertain
8df94e81-a0ab-4a82-bc86-e537b65b7be6,complementary_and_alternative_medicine,building_based
6be2f6b0-3fa5-476f-84ce-eeb7a233b22d,complementary_and_alternative_medicine,building_based
6898e587-0bcb-44bd-b982-9032d3a35dfb,fitness_studio,building_based
a560cb8c-e4fb-4b1a-8bb6-bb9633261360,complementary_and_alternative_medicine,building_based
70629712-03bf-4d10-9874-c3b6784cd563,wellness_service,building_based
5be13660-57c3-4441-8e08-b0e90036d992,medical_service,uncertain
134f727e-102d-46a3-b2d4-a5317fcd3923,restaurant,building_based
0f11c5ee-e106-4dee-be83-008cd77d6e6f,food_and_beverage_store,building_based
b00e8657-3b8a-4591-ac96-2f3d6357df02,specialized_medical_facility,uncertain
7652ea67-64cc-4f9c-a80f-9c54675c65ba,physical_medicine_and_rehabilitation,uncertain
27b44293-ea22-4aa8-9e82-4c8f7bc7fa34,swimming_pool,uncertain
cc7da8e0-ce4f-402d-970a-74964d1880bd,manufacturer,uncertain
1fa58858-4b51-4ae6-9b1f-08428d8ded18,elementary_school,uncertain
1f4b92f1-a41e-4781-98da-380f5e72fc69,design_service,building_based
024b39b0-052e-4bf7-9e5a-d4a123ab3d2d,park,site_based
c65f1f01-bde4-41b1-9acb-48dc67d5e32e,social_or_community_service,building_based
f97f66e8-78f4-4558-9f11-2d36d0371143,financial_service,building_based
ae660e84-eddc-4e9a-a23c-7ae7191245af,,uncertain
42698066-9291-4b17-b691-20dc4f1043b2,,uncertain
90db88c9-9352-4ec1-86b4-516ef167ee44,park,site_based
59610f7f-ca88-4773-ac87-578e3dabf771,technical_service,building_based
d3d5b769-642f-495f-818e-b82687953af3,environmental_or_ecological_service,uncertain
1d60de1a-800b-46bc-8d64-38bdc4b7e3bb,complementary_and_alternative_medicine,building_based
e310db19-257c-4d8b-b146-de19c0134268,complementary_and_alternative_medicine,building_based
68c8e042-d5e9-419d-a3dc-b204f17741d3,complementary_and_alternative_medicine,building_based
6f644123-7fd3-4c90-89de-90e6897967c0,complementary_and_alternative_medicine,building_based
558457fb-475c-4a8c-b5c8-ade3a4ec8b4b,behavioral_or_mental_health_clinic,building_based
dd3f3f82-e01a-49c3-bc4e-3694a58e9582,youth_organization,uncertain
da61ab82-3760-4d2f-9054-482ae50b580e,real_estate_service,building_based
3fc5dbb7-02d3-4ffb-a008-25b9d68b242e,real_estate_service,building_based
d070592f-cee2-4b7e-b495-1990b46f0663,real_estate_service,building_based
1668c581-9f5b-4723-96d0-6ede6a88c9dd,real_estate_service,building_based
90bbb7cb-9d25-4520-b1cd-62b6940900d2,real_estate_service,building_based
666cfd83-ac8e-4056-ba99-bf8456ae4894,real_estate_service,building_based
41e36d98-c00f-470f-be59-7b4d31dfabca,complementary_and_alternative_medicine,building_based
c698aa02-b7e6-4535-a5a0-4c52e655c147,design_service,building_based
3a6d7670-2fb3-471b-a234-70c5e8180337,technical_service,building_based
9aaf3e92-8087-4906-9302-913fcb65fe63,home_service,building_based
dc494925-1b75-479c-bb53-92e0fb5bbac4,home_service,building_based
a7aba389-6d02-4689-ac97-b734e4fff597,complementary_and_alternative_medicine,building_based
e1d63ba4-47c9-44da-95d0-1b835c4e672e,wellness_service,building_based
bef9c5b3-9a6e-4191-bfba-db26463fe6e4,restaurant,building_based
fc23c0f2-ed2b-4cb3-89d8-18e9645b24cc,attorney_or_law_firm,building_based
e316f182-5aa7-4e76-806f-0de2970ad402,printing_service,uncertain
a876c3e6-d323-4b84-8a7c-342a2f6e9b15,media_service,building_based
8865073b-3643-4454-b596-26e0e83bb2a8,real_estate_service,building_based
6316517c-05f6-469b-932c-a731c12e953c,real_estate_service,building_based
b9a2868b-40fd-498d-81f0-a5924e526dae,real_estate_service,building_based
918b6caa-686e-403e-8b28-b5c1946da3af,real_estate_service,building_based
71224ac2-826a-4f9a-827b-b522ebd98b3b,home_service,building_based
b04e072e-3d2f-4f15-84e7-85f724075678,real_estate_service,building_based
94bfe17f-b485-44ef-880f-4f951b6b1a8e,real_estate_service,building_based
dba1bf76-2e7f-436f-b124-946a3e3f5760,real_estate_service,building_based
036a0bed-4576-4225-979a-da9967c10ab6,event_venue,building_based
f080bc7a-8093-4882-ba80-3d1581a7ef61,complementary_and_alternative_medicine,building_based
ade028ca-2e4e-46fb-95f9-0927ef89343f,complementary_and_alternative_medicine,building_based
d559d4ff-f514-4d1f-8cdf-17b8d9b5ed31,physical_medicine_and_rehabilitation,uncertain
ebd6c1d6-9f77-49bf-832e-f74f874dba55,place_of_learning,uncertain
